trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN3754F194949:2021-03-09T18:51:45Z,24:33:00,24:34:00,StopPoint:OCEINTERCITES de nuit-87613042,9,,0,0,
OCESN3754F194949:2021-03-09T18:51:45Z,24:50:00,24:51:00,StopPoint:OCEINTERCITES de nuit-87594572,10,,0,0,
OCESN3754F194949:2021-03-09T18:51:45Z,31:49:00,31:51:00,StopPoint:OCEINTERCITES de nuit-87543017,11,,0,0,
OCESN3754F194949:2021-03-09T18:51:45Z,32:55:00,32:55:00,StopPoint:OCEINTERCITES de nuit-87547000,12,,1,0,
OCESN3754F225112:2021-03-09T18:51:45Z,20:50:00,20:50:00,StopPoint:OCEINTERCITES de nuit-87615005,0,,0,1,
OCESN3754F225112:2021-03-09T18:51:45Z,20:53:00,20:55:00,StopPoint:OCEINTERCITES de nuit-87615195,1,,0,0,
OCESN3754F225112:2021-03-09T18:51:45Z,21:08:00,21:13:00,StopPoint:OCEINTERCITES de nuit-87615625,2,,0,0,
OCESN3754F225112:2021-03-09T18:51:45Z,22:15:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87613422,3,,0,0,
OCESN3754F225112:2021-03-09T18:51:45Z,23:05:00,23:06:00,StopPoint:OCEINTERCITES de nuit-87613257,4,,0,0,
OCESN3754F225112:2021-03-09T18:51:45Z,23:18:00,23:19:00,StopPoint:OCEINTERCITES de nuit-87613232,5,,0,0,
OCESN3754F225112:2021-03-09T18:51:45Z,23:22:00,23:23:00,StopPoint:OCEINTERCITES de nuit-87613224,6,,0,0,
OCESN3754F225112:2021-03-09T18:51:45Z,23:27:00,23:29:00,StopPoint:OCEINTERCITES de nuit-87613661,7,,0,0,
OCESN3754F225112:2021-03-09T18:51:45Z,23:44:00,23:47:00,StopPoint:OCEINTERCITES de nuit-87613109,8,,0,0,
OCESN3754F225112:2021-03-09T18:51:45Z,23:54:00,23:56:00,StopPoint:OCEINTERCITES de nuit-87613091,9,,0,0,
OCESN3754F225112:2021-03-09T18:51:45Z,24:12:00,24:13:00,StopPoint:OCEINTERCITES de nuit-87613075,10,,0,0,
OCESN3754F225112:2021-03-09T18:51:45Z,24:25:00,24:27:00,StopPoint:OCEINTERCITES de nuit-87613059,11,,0,0,
OCESN3754F225112:2021-03-09T18:51:45Z,24:33:00,24:34:00,StopPoint:OCEINTERCITES de nuit-87613042,12,,0,0,
OCESN3754F225112:2021-03-09T18:51:45Z,24:50:00,24:51:00,StopPoint:OCEINTERCITES de nuit-87594572,13,,0,0,
OCESN3754F225112:2021-03-09T18:51:45Z,29:41:00,29:43:00,StopPoint:OCEINTERCITES de nuit-87543017,14,,0,0,
OCESN3754F225112:2021-03-09T18:51:45Z,30:52:00,30:52:00,StopPoint:OCEINTERCITES de nuit-87547000,15,,1,0,
OCESN3754F225175:2021-03-09T18:51:45Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87613422,0,,0,1,
OCESN3754F225175:2021-03-09T18:51:45Z,23:05:00,23:06:00,StopPoint:OCEINTERCITES de nuit-87613257,1,,0,0,
OCESN3754F225175:2021-03-09T18:51:45Z,23:19:00,23:20:00,StopPoint:OCEINTERCITES de nuit-87613232,2,,0,0,
OCESN3754F225175:2021-03-09T18:51:45Z,23:23:00,23:24:00,StopPoint:OCEINTERCITES de nuit-87613224,3,,0,0,
OCESN3754F225175:2021-03-09T18:51:45Z,23:28:00,23:29:00,StopPoint:OCEINTERCITES de nuit-87613661,4,,0,0,
OCESN3754F225175:2021-03-09T18:51:45Z,23:44:00,23:47:00,StopPoint:OCEINTERCITES de nuit-87613109,5,,0,0,
OCESN3754F225175:2021-03-09T18:51:45Z,23:54:00,23:56:00,StopPoint:OCEINTERCITES de nuit-87613091,6,,0,0,
OCESN3754F225175:2021-03-09T18:51:45Z,24:12:00,24:13:00,StopPoint:OCEINTERCITES de nuit-87613075,7,,0,0,
OCESN3754F225175:2021-03-09T18:51:45Z,24:25:00,24:27:00,StopPoint:OCEINTERCITES de nuit-87613059,8,,0,0,
OCESN3754F225175:2021-03-09T18:51:45Z,24:33:00,24:34:00,StopPoint:OCEINTERCITES de nuit-87613042,9,,0,0,
OCESN3754F225175:2021-03-09T18:51:45Z,24:50:00,24:51:00,StopPoint:OCEINTERCITES de nuit-87594572,10,,0,0,
OCESN3754F225175:2021-03-09T18:51:45Z,29:42:00,29:44:00,StopPoint:OCEINTERCITES de nuit-87543017,11,,0,0,
OCESN3754F225175:2021-03-09T18:51:45Z,30:52:00,30:52:00,StopPoint:OCEINTERCITES de nuit-87547000,12,,1,0,
OCESN3754F233817:2021-03-09T18:51:45Z,20:50:00,20:50:00,StopPoint:OCEINTERCITES de nuit-87615005,0,,0,1,
OCESN3754F233817:2021-03-09T18:51:45Z,20:53:00,20:55:00,StopPoint:OCEINTERCITES de nuit-87615195,1,,0,0,
OCESN3754F233817:2021-03-09T18:51:45Z,21:08:00,21:13:00,StopPoint:OCEINTERCITES de nuit-87615625,2,,0,0,
OCESN3754F233817:2021-03-09T18:51:45Z,22:15:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87613422,3,,0,0,
OCESN3754F233817:2021-03-09T18:51:45Z,23:05:00,23:06:00,StopPoint:OCEINTERCITES de nuit-87613257,4,,0,0,
OCESN3754F233817:2021-03-09T18:51:45Z,23:18:00,23:19:00,StopPoint:OCEINTERCITES de nuit-87613232,5,,0,0,
OCESN3754F233817:2021-03-09T18:51:45Z,23:22:00,23:23:00,StopPoint:OCEINTERCITES de nuit-87613224,6,,0,0,
OCESN3754F233817:2021-03-09T18:51:45Z,23:27:00,23:29:00,StopPoint:OCEINTERCITES de nuit-87613661,7,,0,0,
OCESN3754F233817:2021-03-09T18:51:45Z,23:44:00,23:47:00,StopPoint:OCEINTERCITES de nuit-87613109,8,,0,0,
OCESN3754F233817:2021-03-09T18:51:45Z,23:54:00,23:56:00,StopPoint:OCEINTERCITES de nuit-87613091,9,,0,0,
OCESN3754F233817:2021-03-09T18:51:45Z,24:12:00,24:13:00,StopPoint:OCEINTERCITES de nuit-87613075,10,,0,0,
OCESN3754F233817:2021-03-09T18:51:45Z,24:25:00,24:27:00,StopPoint:OCEINTERCITES de nuit-87613059,11,,0,0,
OCESN3754F233817:2021-03-09T18:51:45Z,24:33:00,24:34:00,StopPoint:OCEINTERCITES de nuit-87613042,12,,0,0,
OCESN3754F233817:2021-03-09T18:51:45Z,24:50:00,24:51:00,StopPoint:OCEINTERCITES de nuit-87594572,13,,0,0,
OCESN3754F233817:2021-03-09T18:51:45Z,29:41:00,29:43:00,StopPoint:OCEINTERCITES de nuit-87543017,14,,0,0,
OCESN3754F233817:2021-03-09T18:51:45Z,30:52:00,30:52:00,StopPoint:OCEINTERCITES de nuit-87547000,15,,1,0,
OCESN3754F253332:2021-03-09T18:51:45Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87613422,0,,0,1,
OCESN3754F253332:2021-03-09T18:51:45Z,23:05:00,23:06:00,StopPoint:OCEINTERCITES de nuit-87613257,1,,0,0,
OCESN3754F253332:2021-03-09T18:51:45Z,23:19:00,23:20:00,StopPoint:OCEINTERCITES de nuit-87613232,2,,0,0,
OCESN3754F253332:2021-03-09T18:51:45Z,23:23:00,23:24:00,StopPoint:OCEINTERCITES de nuit-87613224,3,,0,0,
OCESN3754F253332:2021-03-09T18:51:45Z,23:28:00,23:29:00,StopPoint:OCEINTERCITES de nuit-87613661,4,,0,0,
OCESN3754F253332:2021-03-09T18:51:45Z,23:44:00,23:47:00,StopPoint:OCEINTERCITES de nuit-87613109,5,,0,0,
OCESN3754F253332:2021-03-09T18:51:45Z,23:54:00,23:56:00,StopPoint:OCEINTERCITES de nuit-87613091,6,,0,0,
OCESN3754F253332:2021-03-09T18:51:45Z,24:12:00,24:13:00,StopPoint:OCEINTERCITES de nuit-87613075,7,,0,0,
OCESN3754F253332:2021-03-09T18:51:45Z,24:25:00,24:27:00,StopPoint:OCEINTERCITES de nuit-87613059,8,,0,0,
OCESN3754F253332:2021-03-09T18:51:45Z,24:33:00,24:34:00,StopPoint:OCEINTERCITES de nuit-87613042,9,,0,0,
OCESN3754F253332:2021-03-09T18:51:45Z,24:50:00,24:51:00,StopPoint:OCEINTERCITES de nuit-87594572,10,,0,0,
OCESN3754F253332:2021-03-09T18:51:45Z,31:49:00,31:51:00,StopPoint:OCEINTERCITES de nuit-87543017,11,,0,0,
OCESN3754F253332:2021-03-09T18:51:45Z,32:55:00,32:55:00,StopPoint:OCEINTERCITES de nuit-87547000,12,,1,0,
OCESN3754F267087:2021-03-09T18:51:45Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87613422,0,,0,1,
OCESN3754F267087:2021-03-09T18:51:45Z,23:05:00,23:06:00,StopPoint:OCEINTERCITES de nuit-87613257,1,,0,0,
OCESN3754F267087:2021-03-09T18:51:45Z,23:19:00,23:20:00,StopPoint:OCEINTERCITES de nuit-87613232,2,,0,0,
OCESN3754F267087:2021-03-09T18:51:45Z,23:23:00,23:24:00,StopPoint:OCEINTERCITES de nuit-87613224,3,,0,0,
OCESN3754F267087:2021-03-09T18:51:45Z,23:28:00,23:29:00,StopPoint:OCEINTERCITES de nuit-87613661,4,,0,0,
OCESN3754F267087:2021-03-09T18:51:45Z,23:44:00,23:47:00,StopPoint:OCEINTERCITES de nuit-87613109,5,,0,0,
OCESN3754F267087:2021-03-09T18:51:45Z,23:54:00,23:56:00,StopPoint:OCEINTERCITES de nuit-87613091,6,,0,0,
OCESN3754F267087:2021-03-09T18:51:45Z,24:12:00,24:13:00,StopPoint:OCEINTERCITES de nuit-87613075,7,,0,0,
OCESN3754F267087:2021-03-09T18:51:45Z,24:25:00,24:27:00,StopPoint:OCEINTERCITES de nuit-87613059,8,,0,0,
OCESN3754F267087:2021-03-09T18:51:45Z,24:33:00,24:34:00,StopPoint:OCEINTERCITES de nuit-87613042,9,,0,0,
OCESN3754F267087:2021-03-09T18:51:45Z,24:50:00,24:51:00,StopPoint:OCEINTERCITES de nuit-87594572,10,,0,0,
OCESN3754F267087:2021-03-09T18:51:45Z,29:42:00,29:44:00,StopPoint:OCEINTERCITES de nuit-87543017,11,,0,0,
OCESN3754F267087:2021-03-09T18:51:45Z,30:52:00,30:52:00,StopPoint:OCEINTERCITES de nuit-87547000,12,,1,0,
OCESN3754F271478:2021-03-08T18:51:30Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87613422,0,,0,1,
OCESN3754F271478:2021-03-08T18:51:30Z,23:05:00,23:06:00,StopPoint:OCEINTERCITES de nuit-87613257,1,,0,0,
OCESN3754F271478:2021-03-08T18:51:30Z,23:19:00,23:20:00,StopPoint:OCEINTERCITES de nuit-87613232,2,,0,0,
OCESN3754F271478:2021-03-08T18:51:30Z,23:23:00,23:24:00,StopPoint:OCEINTERCITES de nuit-87613224,3,,0,0,
OCESN3754F271478:2021-03-08T18:51:30Z,23:28:00,23:29:00,StopPoint:OCEINTERCITES de nuit-87613661,4,,0,0,
OCESN3754F271478:2021-03-08T18:51:30Z,23:44:00,23:47:00,StopPoint:OCEINTERCITES de nuit-87613109,5,,0,0,
OCESN3754F271478:2021-03-08T18:51:30Z,23:54:00,23:56:00,StopPoint:OCEINTERCITES de nuit-87613091,6,,0,0,
OCESN3754F271478:2021-03-08T18:51:30Z,24:12:00,24:13:00,StopPoint:OCEINTERCITES de nuit-87613075,7,,0,0,
OCESN3754F271478:2021-03-08T18:51:30Z,24:25:00,24:27:00,StopPoint:OCEINTERCITES de nuit-87613059,8,,0,0,
OCESN3754F271478:2021-03-08T18:51:30Z,24:33:00,24:34:00,StopPoint:OCEINTERCITES de nuit-87613042,9,,0,0,
OCESN3754F271478:2021-03-08T18:51:30Z,24:50:00,24:51:00,StopPoint:OCEINTERCITES de nuit-87594572,10,,0,0,
OCESN3754F271478:2021-03-08T18:51:30Z,31:53:00,31:55:00,StopPoint:OCEINTERCITES de nuit-87543017,11,,0,0,
OCESN3754F271478:2021-03-08T18:51:30Z,32:57:00,32:57:00,StopPoint:OCEINTERCITES de nuit-87547000,12,,1,0,
OCESN3754F273395:2021-03-08T18:51:30Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87613422,0,,0,1,
OCESN3754F273395:2021-03-08T18:51:30Z,23:05:00,23:06:00,StopPoint:OCEINTERCITES de nuit-87613257,1,,0,0,
OCESN3754F273395:2021-03-08T18:51:30Z,23:19:00,23:20:00,StopPoint:OCEINTERCITES de nuit-87613232,2,,0,0,
OCESN3754F273395:2021-03-08T18:51:30Z,23:23:00,23:24:00,StopPoint:OCEINTERCITES de nuit-87613224,3,,0,0,
OCESN3754F273395:2021-03-08T18:51:30Z,23:28:00,23:29:00,StopPoint:OCEINTERCITES de nuit-87613661,4,,0,0,
OCESN3754F273395:2021-03-08T18:51:30Z,23:44:00,23:47:00,StopPoint:OCEINTERCITES de nuit-87613109,5,,0,0,
OCESN3754F273395:2021-03-08T18:51:30Z,23:54:00,23:56:00,StopPoint:OCEINTERCITES de nuit-87613091,6,,0,0,
OCESN3754F273395:2021-03-08T18:51:30Z,24:12:00,24:13:00,StopPoint:OCEINTERCITES de nuit-87613075,7,,0,0,
OCESN3754F273395:2021-03-08T18:51:30Z,24:25:00,24:27:00,StopPoint:OCEINTERCITES de nuit-87613059,8,,0,0,
OCESN3754F273395:2021-03-08T18:51:30Z,24:33:00,24:34:00,StopPoint:OCEINTERCITES de nuit-87613042,9,,0,0,
OCESN3754F273395:2021-03-08T18:51:30Z,24:50:00,24:51:00,StopPoint:OCEINTERCITES de nuit-87594572,10,,0,0,
OCESN3754F273395:2021-03-08T18:51:30Z,29:30:00,29:32:00,StopPoint:OCEINTERCITES de nuit-87543017,11,,0,0,
OCESN3754F273395:2021-03-08T18:51:30Z,30:50:00,30:50:00,StopPoint:OCEINTERCITES de nuit-87547000,12,,1,0,
OCESN3754F275492:2021-03-09T18:51:45Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87613422,0,,0,1,
OCESN3754F275492:2021-03-09T18:51:45Z,23:05:00,23:06:00,StopPoint:OCEINTERCITES de nuit-87613257,1,,0,0,
OCESN3754F275492:2021-03-09T18:51:45Z,23:19:00,23:20:00,StopPoint:OCEINTERCITES de nuit-87613232,2,,0,0,
OCESN3754F275492:2021-03-09T18:51:45Z,23:23:00,23:24:00,StopPoint:OCEINTERCITES de nuit-87613224,3,,0,0,
OCESN3754F275492:2021-03-09T18:51:45Z,23:28:00,23:29:00,StopPoint:OCEINTERCITES de nuit-87613661,4,,0,0,
OCESN3754F275492:2021-03-09T18:51:45Z,23:44:00,23:47:00,StopPoint:OCEINTERCITES de nuit-87613109,5,,0,0,
OCESN3754F275492:2021-03-09T18:51:45Z,23:54:00,23:56:00,StopPoint:OCEINTERCITES de nuit-87613091,6,,0,0,
OCESN3754F275492:2021-03-09T18:51:45Z,24:12:00,24:13:00,StopPoint:OCEINTERCITES de nuit-87613075,7,,0,0,
OCESN3754F275492:2021-03-09T18:51:45Z,24:25:00,24:27:00,StopPoint:OCEINTERCITES de nuit-87613059,8,,0,0,
OCESN3754F275492:2021-03-09T18:51:45Z,24:33:00,24:34:00,StopPoint:OCEINTERCITES de nuit-87613042,9,,0,0,
OCESN3754F275492:2021-03-09T18:51:45Z,24:50:00,24:51:00,StopPoint:OCEINTERCITES de nuit-87594572,10,,0,0,
OCESN3754F275492:2021-03-09T18:51:45Z,31:53:00,31:55:00,StopPoint:OCEINTERCITES de nuit-87543017,11,,0,0,
OCESN3754F275492:2021-03-09T18:51:45Z,32:57:00,32:57:00,StopPoint:OCEINTERCITES de nuit-87547000,12,,1,0,
OCESN3754F276689:2021-03-09T18:51:45Z,20:50:00,20:50:00,StopPoint:OCEINTERCITES de nuit-87615005,0,,0,1,
OCESN3754F276689:2021-03-09T18:51:45Z,20:53:00,20:55:00,StopPoint:OCEINTERCITES de nuit-87615195,1,,0,0,
OCESN3754F276689:2021-03-09T18:51:45Z,21:08:00,21:13:00,StopPoint:OCEINTERCITES de nuit-87615625,2,,0,0,
OCESN3754F276689:2021-03-09T18:51:45Z,22:15:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87613422,3,,0,0,
OCESN3754F276689:2021-03-09T18:51:45Z,23:05:00,23:06:00,StopPoint:OCEINTERCITES de nuit-87613257,4,,0,0,
OCESN3754F276689:2021-03-09T18:51:45Z,23:18:00,23:19:00,StopPoint:OCEINTERCITES de nuit-87613232,5,,0,0,
OCESN3754F276689:2021-03-09T18:51:45Z,23:22:00,23:23:00,StopPoint:OCEINTERCITES de nuit-87613224,6,,0,0,
OCESN3754F276689:2021-03-09T18:51:45Z,23:27:00,23:29:00,StopPoint:OCEINTERCITES de nuit-87613661,7,,0,0,
OCESN3754F276689:2021-03-09T18:51:45Z,23:44:00,23:47:00,StopPoint:OCEINTERCITES de nuit-87613109,8,,0,0,
OCESN3754F276689:2021-03-09T18:51:45Z,23:54:00,23:56:00,StopPoint:OCEINTERCITES de nuit-87613091,9,,0,0,
OCESN3754F276689:2021-03-09T18:51:45Z,24:12:00,24:13:00,StopPoint:OCEINTERCITES de nuit-87613075,10,,0,0,
OCESN3754F276689:2021-03-09T18:51:45Z,24:25:00,24:27:00,StopPoint:OCEINTERCITES de nuit-87613059,11,,0,0,
OCESN3754F276689:2021-03-09T18:51:45Z,24:33:00,24:34:00,StopPoint:OCEINTERCITES de nuit-87613042,12,,0,0,
OCESN3754F276689:2021-03-09T18:51:45Z,24:50:00,24:51:00,StopPoint:OCEINTERCITES de nuit-87594572,13,,0,0,
OCESN3754F276689:2021-03-09T18:51:45Z,29:41:00,29:43:00,StopPoint:OCEINTERCITES de nuit-87543017,14,,0,0,
OCESN3754F276689:2021-03-09T18:51:45Z,30:52:00,30:52:00,StopPoint:OCEINTERCITES de nuit-87547000,15,,1,0,
OCESN3755F273396:2021-03-09T18:51:45Z,19:41:00,19:41:00,StopPoint:OCEINTERCITES de nuit-87547000,0,,0,1,
OCESN3755F273396:2021-03-09T18:51:45Z,27:59:00,28:00:00,StopPoint:OCEINTERCITES de nuit-87594572,1,,0,0,
OCESN3755F273396:2021-03-09T18:51:45Z,28:15:00,28:16:00,StopPoint:OCEINTERCITES de nuit-87613042,2,,0,0,
OCESN3755F273396:2021-03-09T18:51:45Z,28:23:00,28:24:00,StopPoint:OCEINTERCITES de nuit-87613059,3,,0,0,
OCESN3755F273396:2021-03-09T18:51:45Z,28:36:00,28:37:00,StopPoint:OCEINTERCITES de nuit-87613075,4,,0,0,
OCESN3755F273396:2021-03-09T18:51:45Z,28:53:00,28:55:00,StopPoint:OCEINTERCITES de nuit-87613091,5,,0,0,
OCESN3755F273396:2021-03-09T18:51:45Z,29:02:00,29:04:00,StopPoint:OCEINTERCITES de nuit-87613109,6,,0,0,
OCESN3755F273396:2021-03-09T18:51:45Z,29:17:00,29:19:00,StopPoint:OCEINTERCITES de nuit-87613661,7,,0,0,
OCESN3755F273396:2021-03-09T18:51:45Z,29:24:00,29:25:00,StopPoint:OCEINTERCITES de nuit-87613224,8,,0,0,
OCESN3755F273396:2021-03-09T18:51:45Z,29:28:00,29:29:00,StopPoint:OCEINTERCITES de nuit-87613232,9,,0,0,
OCESN3755F273396:2021-03-09T18:51:45Z,29:41:00,29:42:00,StopPoint:OCEINTERCITES de nuit-87613257,10,,0,0,
OCESN3755F273396:2021-03-09T18:51:45Z,30:07:00,30:07:00,StopPoint:OCEINTERCITES de nuit-87613422,11,,1,0,
OCESN3756F238350:2021-03-09T18:51:45Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87613422,0,,0,1,
OCESN3756F238350:2021-03-09T18:51:45Z,23:05:00,23:06:00,StopPoint:OCEINTERCITES de nuit-87613257,1,,0,0,
OCESN3756F238350:2021-03-09T18:51:45Z,23:19:00,23:20:00,StopPoint:OCEINTERCITES de nuit-87613232,2,,0,0,
OCESN3756F238350:2021-03-09T18:51:45Z,23:23:00,23:24:00,StopPoint:OCEINTERCITES de nuit-87613224,3,,0,0,
OCESN3756F238350:2021-03-09T18:51:45Z,23:28:00,23:29:00,StopPoint:OCEINTERCITES de nuit-87613661,4,,0,0,
OCESN3756F238350:2021-03-09T18:51:45Z,23:44:00,23:47:00,StopPoint:OCEINTERCITES de nuit-87613109,5,,0,0,
OCESN3756F238350:2021-03-09T18:51:45Z,23:54:00,23:56:00,StopPoint:OCEINTERCITES de nuit-87613091,6,,0,0,
OCESN3756F238350:2021-03-09T18:51:45Z,24:12:00,24:13:00,StopPoint:OCEINTERCITES de nuit-87613075,7,,0,0,
OCESN3756F238350:2021-03-09T18:51:45Z,24:25:00,24:27:00,StopPoint:OCEINTERCITES de nuit-87613059,8,,0,0,
OCESN3756F238350:2021-03-09T18:51:45Z,24:33:00,24:34:00,StopPoint:OCEINTERCITES de nuit-87613042,9,,0,0,
OCESN3756F238350:2021-03-09T18:51:45Z,24:50:00,24:51:00,StopPoint:OCEINTERCITES de nuit-87594572,10,,0,0,
OCESN3756F238350:2021-03-09T18:51:45Z,32:18:00,32:18:00,StopPoint:OCEINTERCITES de nuit-87547000,11,,1,0,
OCESN3756F238351:2021-03-09T18:51:45Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87613422,0,,0,1,
OCESN3756F238351:2021-03-09T18:51:45Z,23:05:00,23:06:00,StopPoint:OCEINTERCITES de nuit-87613257,1,,0,0,
OCESN3756F238351:2021-03-09T18:51:45Z,23:19:00,23:20:00,StopPoint:OCEINTERCITES de nuit-87613232,2,,0,0,
OCESN3756F238351:2021-03-09T18:51:45Z,23:23:00,23:24:00,StopPoint:OCEINTERCITES de nuit-87613224,3,,0,0,
OCESN3756F238351:2021-03-09T18:51:45Z,23:28:00,23:29:00,StopPoint:OCEINTERCITES de nuit-87613661,4,,0,0,
OCESN3756F238351:2021-03-09T18:51:45Z,23:44:00,23:47:00,StopPoint:OCEINTERCITES de nuit-87613109,5,,0,0,
OCESN3756F238351:2021-03-09T18:51:45Z,23:54:00,23:56:00,StopPoint:OCEINTERCITES de nuit-87613091,6,,0,0,
OCESN3756F238351:2021-03-09T18:51:45Z,24:12:00,24:13:00,StopPoint:OCEINTERCITES de nuit-87613075,7,,0,0,
OCESN3756F238351:2021-03-09T18:51:45Z,24:25:00,24:27:00,StopPoint:OCEINTERCITES de nuit-87613059,8,,0,0,
OCESN3756F238351:2021-03-09T18:51:45Z,24:33:00,24:34:00,StopPoint:OCEINTERCITES de nuit-87613042,9,,0,0,
OCESN3756F238351:2021-03-09T18:51:45Z,24:50:00,24:51:00,StopPoint:OCEINTERCITES de nuit-87594572,10,,0,0,
OCESN3756F238351:2021-03-09T18:51:45Z,32:18:00,32:18:00,StopPoint:OCEINTERCITES de nuit-87547000,11,,1,0,
OCESN3756F238352:2021-03-09T18:51:45Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87613422,0,,0,1,
OCESN3756F238352:2021-03-09T18:51:45Z,23:05:00,23:06:00,StopPoint:OCEINTERCITES de nuit-87613257,1,,0,0,
OCESN3756F238352:2021-03-09T18:51:45Z,23:19:00,23:20:00,StopPoint:OCEINTERCITES de nuit-87613232,2,,0,0,
OCESN3756F238352:2021-03-09T18:51:45Z,23:23:00,23:24:00,StopPoint:OCEINTERCITES de nuit-87613224,3,,0,0,
OCESN3756F238352:2021-03-09T18:51:45Z,23:28:00,23:29:00,StopPoint:OCEINTERCITES de nuit-87613661,4,,0,0,
OCESN3756F238352:2021-03-09T18:51:45Z,23:44:00,23:47:00,StopPoint:OCEINTERCITES de nuit-87613109,5,,0,0,
OCESN3756F238352:2021-03-09T18:51:45Z,23:54:00,23:56:00,StopPoint:OCEINTERCITES de nuit-87613091,6,,0,0,
OCESN3756F238352:2021-03-09T18:51:45Z,24:12:00,24:13:00,StopPoint:OCEINTERCITES de nuit-87613075,7,,0,0,
OCESN3756F238352:2021-03-09T18:51:45Z,24:25:00,24:27:00,StopPoint:OCEINTERCITES de nuit-87613059,8,,0,0,
OCESN3756F238352:2021-03-09T18:51:45Z,24:33:00,24:34:00,StopPoint:OCEINTERCITES de nuit-87613042,9,,0,0,
OCESN3756F238352:2021-03-09T18:51:45Z,24:50:00,24:51:00,StopPoint:OCEINTERCITES de nuit-87594572,10,,0,0,
OCESN3756F238352:2021-03-09T18:51:45Z,32:18:00,32:18:00,StopPoint:OCEINTERCITES de nuit-87547000,11,,1,0,
OCESN3756F274469:2021-03-09T18:51:45Z,20:50:00,20:50:00,StopPoint:OCEINTERCITES de nuit-87615005,0,,0,1,
OCESN3756F274469:2021-03-09T18:51:45Z,20:53:00,20:55:00,StopPoint:OCEINTERCITES de nuit-87615195,1,,0,0,
OCESN3756F274469:2021-03-09T18:51:45Z,21:08:00,21:13:00,StopPoint:OCEINTERCITES de nuit-87615625,2,,0,0,
OCESN3756F274469:2021-03-09T18:51:45Z,22:15:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87613422,3,,0,0,
OCESN3756F274469:2021-03-09T18:51:45Z,23:05:00,23:06:00,StopPoint:OCEINTERCITES de nuit-87613257,4,,0,0,
OCESN3756F274469:2021-03-09T18:51:45Z,23:18:00,23:19:00,StopPoint:OCEINTERCITES de nuit-87613232,5,,0,0,
OCESN3756F274469:2021-03-09T18:51:45Z,23:22:00,23:23:00,StopPoint:OCEINTERCITES de nuit-87613224,6,,0,0,
OCESN3756F274469:2021-03-09T18:51:45Z,23:27:00,23:29:00,StopPoint:OCEINTERCITES de nuit-87613661,7,,0,0,
OCESN3756F274469:2021-03-09T18:51:45Z,23:44:00,23:47:00,StopPoint:OCEINTERCITES de nuit-87613109,8,,0,0,
OCESN3756F274469:2021-03-09T18:51:45Z,23:54:00,23:56:00,StopPoint:OCEINTERCITES de nuit-87613091,9,,0,0,
OCESN3756F274469:2021-03-09T18:51:45Z,24:12:00,24:13:00,StopPoint:OCEINTERCITES de nuit-87613075,10,,0,0,
OCESN3756F274469:2021-03-09T18:51:45Z,24:25:00,24:27:00,StopPoint:OCEINTERCITES de nuit-87613059,11,,0,0,
OCESN3756F274469:2021-03-09T18:51:45Z,24:33:00,24:34:00,StopPoint:OCEINTERCITES de nuit-87613042,12,,0,0,
OCESN3756F274469:2021-03-09T18:51:45Z,24:50:00,24:51:00,StopPoint:OCEINTERCITES de nuit-87594572,13,,0,0,
OCESN3756F274469:2021-03-09T18:51:45Z,32:18:00,32:18:00,StopPoint:OCEINTERCITES de nuit-87547000,14,,1,0,
OCESN3758F185472:2021-03-09T18:51:45Z,22:42:00,22:42:00,StopPoint:OCEINTERCITES de nuit-87613422,0,,0,1,
OCESN3758F185472:2021-03-09T18:51:45Z,23:05:00,23:06:00,StopPoint:OCEINTERCITES de nuit-87613257,1,,0,0,
OCESN3758F185472:2021-03-09T18:51:45Z,23:19:00,23:20:00,StopPoint:OCEINTERCITES de nuit-87613232,2,,0,0,
OCESN3758F185472:2021-03-09T18:51:45Z,23:23:00,23:24:00,StopPoint:OCEINTERCITES de nuit-87613224,3,,0,0,
OCESN3758F185472:2021-03-09T18:51:45Z,23:28:00,23:29:00,StopPoint:OCEINTERCITES de nuit-87613661,4,,0,0,
OCESN3758F185472:2021-03-09T18:51:45Z,23:44:00,23:47:00,StopPoint:OCEINTERCITES de nuit-87613109,5,,0,0,
OCESN3758F185472:2021-03-09T18:51:45Z,23:54:00,23:56:00,StopPoint:OCEINTERCITES de nuit-87613091,6,,0,0,
OCESN3758F185472:2021-03-09T18:51:45Z,24:12:00,24:13:00,StopPoint:OCEINTERCITES de nuit-87613075,7,,0,0,
OCESN3758F185472:2021-03-09T18:51:45Z,24:25:00,24:27:00,StopPoint:OCEINTERCITES de nuit-87613059,8,,0,0,
